donor_id	sample_accession	disease_group	tissue_state	cell_type	refined_state	F1_CORE_mean	F1_CORE_count	F1_EXTENDED_mean	F1_EXTENDED_count	F2_CORE_mean	F2_CORE_count	F2_EXTENDED_mean	F2_EXTENDED_count	F6_CORE_mean	F6_CORE_count	F6_EXTENDED_mean	F6_EXTENDED_count	F7_CORE_mean	F7_CORE_count	F7_EXTENDED_mean	F7_EXTENDED_count
31277	GSM5277181	PsO	nonlesional	NK_cell	cytotoxic_NK_T	0.2592916276430321	15	0.17791014143711192	15	0.1249154222375796	15	0.13570811505550143	15	0.3081866298902466	15	0.29552762385046133	15	1.377326715290684	15	0.7320782956749379	15
31277	GSM5277181	PsO	nonlesional	T_cell	T_cell_TRM_T17_like	0.2527677308047385	86	0.1825888343688109	86	0.12804694808950692	86	0.1359397627046521	86	0.30561887854199726	86	0.3082232519437274	86	1.4722517702012439	86	0.7881095563813711	86
31277	GSM5277181	PsO	nonlesional	T_cell	T_cell_unresolved	0.29833519907305034	6	0.2044479571033999	6	0.13011000855736965	6	0.15091342210997316	6	0.30304778056688314	6	0.2951781426385158	6	1.3944281547168142	6	0.7379586933224255	6
31277	GSM5277181	PsO	nonlesional	T_cell	cytotoxic_NK_T	0.24619450894495928	4	0.18249849581541888	4	0.1368828896685199	4	0.14099177387714942	4	0.3209297477522904	4	0.29096158287085244	4	1.4081175096998655	4	0.7636527980949324	4
31277	GSM5277181	PsO	nonlesional	dendritic	dendritic_LAMP3_CCR7	0.28279032828633677	2	0.19971820194725687	2	0.15393032207214927	2	0.1580551744247854	2	0.400612899742225	2	0.369463613315085	2	1.5161705929937115	2	0.8332969899776252	2
31277	GSM5277181	PsO	nonlesional	dendritic	dendritic_unresolved	0.2596094511384129	1	0.13396173617141116	1	0.060693545199756685	1	0.09109062688460426	1	0.24421992798716333	1	0.16705410817825622	1	0.7575642019071317	1	0.39267763916525306	1
31277	GSM5277181	PsO	nonlesional	dendritic	myeloid_monocyte_macrophage	0.2976264579325575	5	0.20931484393558705	5	0.1377878504457021	5	0.1554623210915786	5	0.3604047289538804	5	0.3210274732301106	5	1.2810822290638142	5	0.7192034025615561	5
31277	GSM5277181	PsO	nonlesional	endothelial	endothelial_activated	0.28178326187743663	123	0.2108702934103415	123	0.15309042319780475	123	0.16851364770058283	123	0.34026893375796674	123	0.3325093297579104	123	1.4381590743615293	123	0.7771308526807297	123
31277	GSM5277181	PsO	nonlesional	endothelial	endothelial_vascular	0.3066456218519648	170	0.22413309629761516	170	0.15955158470044695	170	0.17556843492062374	170	0.35868600142051854	170	0.3399595217741741	170	1.4272352416856564	170	0.7781864669125648	170
31277	GSM5277181	PsO	nonlesional	fibroblast	fibroblast_homeostatic_matrix	0.31755474327993244	702	0.2369906618290577	702	0.15872567316216743	702	0.18481818665892139	702	0.35217556709910675	702	0.3292688327724062	702	1.3849833479352616	702	0.7570344102717869	702
31277	GSM5277181	PsO	nonlesional	fibroblast	fibroblast_inflammatory	0.2837677912903447	23	0.21277915880744727	23	0.13206536548684814	23	0.15799380372356508	23	0.3271265000194606	23	0.3128452345044515	23	1.438032847844306	23	0.7764503278744866	23
31277	GSM5277181	PsO	nonlesional	keratinocyte	keratinocyte_IFN_response	0.31821474029168273	1	0.229296896283717	1	0.15148498556220927	1	0.180165752198796	1	0.38168173236423336	1	0.342004668788151	1	1.4256387438329576	1	0.7620145654236132	1
31277	GSM5277181	PsO	nonlesional	keratinocyte	keratinocyte_basal	0.3351536570714636	408	0.26245695454929374	408	0.1635302658241034	408	0.18306584417143004	408	0.4263989163036435	408	0.42420188547260473	408	1.6058533631290952	408	0.8823196017105548	408
31277	GSM5277181	PsO	nonlesional	keratinocyte	keratinocyte_inflammatory_T17	0.28225335401646084	7	0.2176599393779274	7	0.14572992577415358	7	0.15723670612957388	7	0.3432475319001781	7	0.3206336049608524	7	1.4011310432823019	7	0.7661695068664216	7
31277	GSM5277181	PsO	nonlesional	keratinocyte	keratinocyte_proliferative	0.19868370341379246	1	0.17200528883843813	1	0.11750273692186589	1	0.12552663457383287	1	0.31713446749795277	1	0.3420655195295924	1	1.4401207343860514	1	0.7772480191543167	1
31277	GSM5277181	PsO	nonlesional	keratinocyte	keratinocyte_spinous_suprabasal	0.3329091913338678	1470	0.26273478009953966	1470	0.16885457135427195	1470	0.18371566449418744	1470	0.4402237605168674	1470	0.42131131705314223	1470	1.6017641248346774	1470	0.8877559804185924	1470
31277	GSM5277181	PsO	nonlesional	keratinocyte	keratinocyte_stress_hypoxia	0.29307508775401464	9	0.20710100281550228	9	0.13640015628472968	9	0.15033359407602087	9	0.32317489078056916	9	0.3265442386014192	9	1.332239943938929	9	0.7299822481315585	9
31277	GSM5277181	PsO	nonlesional	mast_cell	mast_cell	0.18610461770469292	67	0.13278144805365213	67	0.08654548438909417	67	0.09317579255593926	67	0.22772204379715374	67	0.2127642007015889	67	1.082361776602012	67	0.5721389712336269	67
31277	GSM5277181	PsO	nonlesional	melanocyte	melanocyte_unresolved	0.380525018732708	223	0.29199230372991936	223	0.1860692527396958	223	0.2031642411868451	223	0.4467972345413073	223	0.4171162884740813	223	1.3854769703224694	223	0.7896660962737605	223
31277	GSM5277181	PsO	nonlesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.2730575805378795	1	0.16948766598398005	1	0.0953937749039254	1	0.12471370816540944	1	0.33662021532681496	1	0.3588931657054984	1	1.6011263744710613	1	0.8436751388994173	1
31277	GSM5277181	PsO	nonlesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.29430180836800757	54	0.21038573449358539	54	0.1381942413733897	54	0.15730909468851678	54	0.353934418328187	54	0.33324912559408787	54	1.429203593459313	54	0.782185841355923	54
31277	GSM5277181	PsO	nonlesional	unassigned	unassigned_unresolved	0.24217234649316138	15	0.1663022391878714	15	0.10706850426132236	15	0.12672179487413868	15	0.2639668621888157	15	0.25700120722269143	15	1.2136901690093125	15	0.647197546336926	15
31277	GSM5277192	PsO	lesional	B_cell	B_cell_plasma	0.2368449406959315	8	0.16068933389028722	8	0.11118655888499568	8	0.11695281272343797	8	0.30521673436355706	8	0.28422024969166426	8	1.379045774562472	8	0.722953422459611	8
31277	GSM5277192	PsO	lesional	B_cell	B_cell_unresolved	0.22697538985215235	23	0.14948703068847535	23	0.10110971116773473	23	0.11210130289711075	23	0.2656564665279374	23	0.2639031367760471	23	1.297211564734341	23	0.6826631408909947	23
31277	GSM5277192	PsO	lesional	NK_cell	T_cell_TRM_T17_like	0.2246970056182711	5	0.16195355354221272	5	0.11701724955811843	5	0.1179546481960797	5	0.3097658146616534	5	0.2872971698613795	5	1.323352495256712	5	0.6975825085826773	5
31277	GSM5277192	PsO	lesional	NK_cell	cytotoxic_NK_T	0.2428518410463953	56	0.1738220789859696	56	0.12438825961219986	56	0.12964683184591239	56	0.31712080846116303	56	0.30478091907471166	56	1.4021282906216015	56	0.760480296592579	56
31277	GSM5277192	PsO	lesional	T_cell	T_cell_TRM_T17_like	0.24451236892556444	163	0.1679574512499842	163	0.11678150308716956	163	0.12292785568719279	163	0.311182445482774	163	0.29702926446417877	163	1.4638807958719875	163	0.7748409782066266	163
31277	GSM5277192	PsO	lesional	T_cell	T_cell_unresolved	0.27991833674035255	2	0.2023470236985353	2	0.13897196830097383	2	0.1453891758831182	2	0.33246279068704665	2	0.295214320227667	2	1.3472712086047636	2	0.7306757094455967	2
31277	GSM5277192	PsO	lesional	T_cell	cytotoxic_NK_T	0.21671178976349936	8	0.14952259481038008	8	0.11690097012625397	8	0.11541257713590648	8	0.27354501961194005	8	0.2680820797282391	8	1.3377164041003609	8	0.7058426336271586	8
31277	GSM5277192	PsO	lesional	dendritic	dendritic_LAMP3_CCR7	0.20870572944457186	1	0.1351911963284359	1	0.09588977558129405	1	0.1097902460552573	1	0.2628275235267399	1	0.2634473177078773	1	1.4195247474642883	1	0.7389080543177136	1
31277	GSM5277192	PsO	lesional	endothelial	endothelial_activated	0.32334718332611706	16	0.24915722387833367	16	0.18520360278342185	16	0.19884741808891068	16	0.3858864686378186	16	0.3871127613374968	16	1.513104847441825	16	0.8437839906140292	16
31277	GSM5277192	PsO	lesional	endothelial	endothelial_vascular	0.31998676430374184	79	0.23229344243870612	79	0.17591345100345424	79	0.18988150046034377	79	0.3711481171119923	79	0.33562456059697976	79	1.2925645830886623	79	0.7231754518535721	79
31277	GSM5277192	PsO	lesional	fibroblast	fibroblast_homeostatic_matrix	0.33523723332683064	216	0.2529209677243197	216	0.18020388549732902	216	0.2023633641963136	216	0.38674598671487803	216	0.34753015214625393	216	1.3064651903710722	216	0.733467053984721	216
31277	GSM5277192	PsO	lesional	fibroblast	fibroblast_inflammatory	0.24046768909460242	7	0.17119282979189018	7	0.11316926559483398	7	0.1432200964162151	7	0.2360217990672111	7	0.2539218738531213	7	1.2266008383414222	7	0.6581018879966161	7
31277	GSM5277192	PsO	lesional	keratinocyte	keratinocyte_IFN_response	0.25635956084114464	6	0.18716300347401302	6	0.13007224412984308	6	0.15114875277715265	6	0.30551320416405603	6	0.2837460855451412	6	1.269925376702899	6	0.6895395032895499	6
31277	GSM5277192	PsO	lesional	keratinocyte	keratinocyte_basal	0.3736191794289272	510	0.2892087004404567	510	0.1808298840756158	510	0.20118139432451937	510	0.46770662717621575	510	0.4559533505022665	510	1.5850684184140669	510	0.8943349914274553	510
31277	GSM5277192	PsO	lesional	keratinocyte	keratinocyte_inflammatory_T17	0.3754868232671945	1640	0.2883919815594427	1640	0.17941852512777595	1640	0.19136491369538716	1640	0.48007617383054285	1640	0.4567422558059354	1640	1.5558651242104165	1640	0.8836722401091068	1640
31277	GSM5277192	PsO	lesional	keratinocyte	keratinocyte_spinous_suprabasal	0.2999241047902394	31	0.21658232218520043	31	0.14158874560199183	31	0.1526763604368933	31	0.37684592359128916	31	0.34086998652322803	31	1.433694485533337	31	0.7805586538416333	31
31277	GSM5277192	PsO	lesional	keratinocyte	keratinocyte_stress_hypoxia	0.29391407102095896	4	0.22015528102209206	4	0.14988946314045737	4	0.15833794971467416	4	0.3137237150529378	4	0.3239932998576031	4	1.2810920857735608	4	0.7036655238714059	4
31277	GSM5277192	PsO	lesional	mast_cell	mast_cell	0.17665836258790868	9	0.12005036792696885	9	0.0793669597820233	9	0.08409043478433706	9	0.21272703002567434	9	0.2004870451194006	9	0.9738768765394856	9	0.532175148602898	9
31277	GSM5277192	PsO	lesional	melanocyte	melanocyte_unresolved	0.43190245310481423	55	0.3341282515109683	55	0.20766461116636367	55	0.21963839572253574	55	0.5280426211427126	55	0.48482161144074043	55	1.4189627362841182	55	0.8340921721615758	55
31277	GSM5277192	PsO	lesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.2965116781198492	6	0.22048582026647945	6	0.15470176334040653	6	0.16333682229079774	6	0.43664312395941435	6	0.38237327192080656	6	1.429454943616885	6	0.8146196296020319	6
31277	GSM5277192	PsO	lesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.2967117848911962	79	0.22154195916818747	79	0.15614363517161878	79	0.16682916283586713	79	0.40321451254275	79	0.3559509100309165	79	1.3721726039278581	79	0.7785155452102864	79
31277	GSM5277192	PsO	lesional	unassigned	unassigned_unresolved	0.2808318821175538	8	0.18957211543960492	8	0.10609803075545149	8	0.12554361861381638	8	0.29396438577412015	8	0.2889740646336149	8	1.243724270723797	8	0.6632035585325673	8
31499	GSM5277193	PsO	lesional	B_cell	B_cell_plasma	0.190926656113426	1	0.12971111303030627	1	0.09953160122834208	1	0.1169951436339794	1	0.17828776245790187	1	0.18331632370300976	1	1.210310055470458	1	0.6588670995954499	1
31499	GSM5277193	PsO	lesional	B_cell	B_cell_unresolved	0.28161511066176365	3	0.20164946446763535	3	0.13657169270252031	3	0.14645221888138402	3	0.3646130150730745	3	0.3073483430862221	3	1.130968850041011	3	0.613211483495536	3
31499	GSM5277193	PsO	lesional	NK_cell	T_cell_TRM_T17_like	0.2765713730191668	2	0.19720265926439273	2	0.1586859218817965	2	0.1652717195939657	2	0.382695950960795	2	0.33670232829557706	2	1.4120605213136224	2	0.7781104668554054	2
31499	GSM5277193	PsO	lesional	NK_cell	cytotoxic_NK_T	0.26591976902209546	5	0.20762189976895778	5	0.14605848767733573	5	0.15722011061952096	5	0.34277417473746613	5	0.340010312286853	5	1.4031780724437777	5	0.7821489013031783	5
31499	GSM5277193	PsO	lesional	T_cell	T_cell_TRM_T17_like	0.3012465821545187	49	0.21505557638166886	49	0.1494901158593842	49	0.15772734617460843	49	0.37004159757336746	49	0.35257883703441195	49	1.4659028660560665	49	0.8032005957151825	49
31499	GSM5277193	PsO	lesional	dendritic	dendritic_LAMP3_CCR7	0.34831981269230383	5	0.2630852742605414	5	0.17661434019402616	5	0.18953313894658325	5	0.454263429722061	5	0.4412051307030905	5	1.4956284618970155	5	0.8541710473298197	5
31499	GSM5277193	PsO	lesional	dendritic	myeloid_monocyte_macrophage	0.3577139688189782	2	0.2744956701232617	2	0.20152556227687868	2	0.20393796878790155	2	0.504311378873411	2	0.415415722912868	2	1.4259465564987268	2	0.8238196185285858	2
31499	GSM5277193	PsO	lesional	endothelial	endothelial_activated	0.36220522588725734	18	0.28190882429427666	18	0.191760295017499	18	0.20586265452998978	18	0.457437530900021	18	0.4049518852709019	18	1.4715119436137392	18	0.8227359503618484	18
31499	GSM5277193	PsO	lesional	endothelial	endothelial_vascular	0.36993402708950385	152	0.27503594355102184	152	0.19971425994930903	152	0.21048849702473796	152	0.4352209661680084	152	0.3844266692886263	152	1.387292011309051	152	0.7869316628918434	152
31499	GSM5277193	PsO	lesional	fibroblast	fibroblast_homeostatic_matrix	0.37015579092055767	196	0.2901546850575647	196	0.20233616638987018	196	0.2287812635898756	196	0.43454144113620413	196	0.3840962662335833	196	1.33108131762743	196	0.7643178919163632	196
31499	GSM5277193	PsO	lesional	fibroblast	fibroblast_inflammatory	0.3849074987614229	2	0.2954531407354007	2	0.1882094714751322	2	0.20315053168153652	2	0.4926069191059109	2	0.402664621959177	2	1.4508743253044916	2	0.8249678455241278	2
31499	GSM5277193	PsO	lesional	keratinocyte	keratinocyte_basal	0.4251604483358786	275	0.3330304814413171	275	0.21292459516435952	275	0.22866310929853226	275	0.5531529278835259	275	0.5103150721823737	275	1.5454985632440081	275	0.8981002790114845	275
31499	GSM5277193	PsO	lesional	keratinocyte	keratinocyte_inflammatory_T17	0.3966839740997209	1382	0.29774307276423945	1382	0.1880101426425588	1382	0.19951640307947557	1382	0.5031049401327798	1382	0.45079893379339925	1382	1.4559926213160985	1382	0.8369682689931409	1382
31499	GSM5277193	PsO	lesional	keratinocyte	keratinocyte_spinous_suprabasal	0.38629794714206106	326	0.29229634922361614	326	0.18653435626612316	326	0.20072626537301666	326	0.4846255095958659	326	0.43134716913167503	326	1.403633182336573	326	0.8080111537564728	326
31499	GSM5277193	PsO	lesional	keratinocyte	keratinocyte_stress_hypoxia	0.3658949687916649	1	0.30613113645740225	1	0.19106941031490782	1	0.20696371131581945	1	0.4340055276996065	1	0.3951568499197829	1	1.270950443997667	1	0.7197767156238936	1
31499	GSM5277193	PsO	lesional	mast_cell	mast_cell	0.24115483359494505	34	0.15586951100733443	34	0.09257014402964792	34	0.10522056448989192	34	0.2804001165362209	34	0.24261821344791243	34	1.1053612398378956	34	0.5945040439210968	34
31499	GSM5277193	PsO	lesional	melanocyte	melanocyte_unresolved	0.45953697048752273	75	0.3599958539604842	75	0.2292986225404204	75	0.24403954653397103	75	0.5803962926988278	75	0.49937646956726717	75	1.3132698019810465	75	0.7915949050003858	75
31499	GSM5277193	PsO	lesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.35055582048914846	41	0.2650440642717738	41	0.18749737951623122	41	0.19624416723562363	41	0.471214341969987	41	0.41294634280565834	41	1.4349424911744366	41	0.8308226899412839	41
3696	GSM5277178	PsO	nonlesional	B_cell	B_cell_plasma	0.29985818864415403	2	0.21457254063774236	2	0.11504991338610512	2	0.1419943743446593	2	0.35054943672038813	2	0.3393283574403404	2	1.5192279714867636	2	0.8332605728983707	2
3696	GSM5277178	PsO	nonlesional	B_cell	B_cell_unresolved	0.31516517857194715	47	0.22256389984438849	47	0.14192880464851068	47	0.1638125057215071	47	0.37219344026320444	47	0.3494697632397863	47	1.389355256528456	47	0.7728368018251243	47
3696	GSM5277178	PsO	nonlesional	NK_cell	cytotoxic_NK_T	0.24464322516741976	4	0.15837118395148414	4	0.10649522062682465	4	0.12605897599429114	4	0.2935291965963587	4	0.2743250366206471	4	1.3313886748190489	4	0.7028214616685113	4
3696	GSM5277178	PsO	nonlesional	T_cell	T_cell_TRM_T17_like	0.2739176540644081	21	0.18378582609721802	21	0.11857673090177026	21	0.13420328701457485	21	0.33552853418094664	21	0.31187049764853825	21	1.358394596500711	21	0.7313387870421542	21
3696	GSM5277178	PsO	nonlesional	T_cell	cytotoxic_NK_T	0.27926912595581804	1	0.22027652374821882	1	0.1372811916425311	1	0.1484193636171907	1	0.4091672539039214	1	0.3661886000339757	1	1.3765497085831382	1	0.7660213502630663	1
3696	GSM5277178	PsO	nonlesional	dendritic	dendritic_LAMP3_CCR7	0.13960791499182024	1	0.13398252111157272	1	0.09250246902168659	1	0.08974141683933828	1	0.2798235300579787	1	0.2645909229552982	1	1.4739540368498163	1	0.7659249822983631	1
3696	GSM5277178	PsO	nonlesional	dendritic	myeloid_monocyte_macrophage	0.2909334059706564	1	0.22316611178822823	1	0.1643797389816348	1	0.17123281604929486	1	0.4438769914772243	1	0.40476938461569434	1	1.4321778140408803	1	0.8191078501305054	1
3696	GSM5277178	PsO	nonlesional	endothelial	endothelial_activated	0.3149003913957476	43	0.22708923482947102	43	0.16012009423179355	43	0.17629929022641377	43	0.38978246105096653	43	0.35585942412084126	43	1.425587054860322	43	0.7785942415981713	43
3696	GSM5277178	PsO	nonlesional	endothelial	endothelial_vascular	0.32261624130156197	83	0.22533930357187462	83	0.15905366827549514	83	0.17475189160198534	83	0.37762047191928944	83	0.34152254329563614	83	1.3609080597905157	83	0.7475437483759769	83
3696	GSM5277178	PsO	nonlesional	fibroblast	fibroblast_homeostatic_matrix	0.3501076550890058	376	0.2590445343495694	376	0.1755490124920695	376	0.20093063260873886	376	0.40405777194860004	376	0.3575668399350138	376	1.292534901284278	376	0.7292039097090266	376
3696	GSM5277178	PsO	nonlesional	fibroblast	fibroblast_inflammatory	0.3697762151313884	6	0.25026265796790487	6	0.15918347684867196	6	0.1841085501576111	6	0.40508764200662667	6	0.3570995113184601	6	1.298207475082777	6	0.7167499494746434	6
3696	GSM5277178	PsO	nonlesional	keratinocyte	keratinocyte_IFN_response	0.3866037285859761	1	0.26991381639634543	1	0.1588743063020361	1	0.18599032673604257	1	0.44863499208253144	1	0.40810439129225295	1	1.4696734748657143	1	0.8239364650576376	1
3696	GSM5277178	PsO	nonlesional	keratinocyte	keratinocyte_basal	0.33913336115816634	792	0.2586718028492862	792	0.16091159995403692	792	0.18321790393009543	792	0.43492275320243434	792	0.4147695616604434	792	1.496384652437468	792	0.8331313825124816	792
3696	GSM5277178	PsO	nonlesional	keratinocyte	keratinocyte_inflammatory_T17	0.3127909133544518	6	0.2233522837896369	6	0.1412622793182695	6	0.16289841426987053	6	0.3761404769564272	6	0.3442161227844806	6	1.0776254224765192	6	0.6222860169460129	6
3696	GSM5277178	PsO	nonlesional	keratinocyte	keratinocyte_proliferative	0.39127119987386516	1	0.24631069719602794	1	0.1373586368778445	1	0.16789478075689981	1	0.44039013006166766	1	0.35932588462846987	1	1.5273530382872078	1	0.8246203760275445	1
3696	GSM5277178	PsO	nonlesional	keratinocyte	keratinocyte_spinous_suprabasal	0.3511984865720771	2458	0.2650277393570608	2458	0.16311575562565034	2458	0.18057689907306468	2458	0.46588942892776974	2458	0.4348870625449088	2458	1.5612308920039624	2458	0.8710018795735829	2458
3696	GSM5277178	PsO	nonlesional	keratinocyte	keratinocyte_stress_hypoxia	0.3435451232018386	5	0.26544087942559613	5	0.15537478227964882	5	0.18932784548292653	5	0.43896566653665225	5	0.40495941571844574	5	1.3137286575194083	5	0.7327434397325503	5
3696	GSM5277178	PsO	nonlesional	mast_cell	mast_cell	0.254917640575988	6	0.16443382568063514	6	0.10513494545867065	6	0.11166012203824621	6	0.2928096466981267	6	0.23308442804068177	6	0.9938904231890645	6	0.5364428814579018	6
3696	GSM5277178	PsO	nonlesional	melanocyte	melanocyte_unresolved	0.3875492593022165	84	0.29192457738513305	84	0.18575309598840528	84	0.20390175977440228	84	0.4731050674882982	84	0.41499180517103523	84	1.3395081840511305	84	0.7696305752702401	84
3696	GSM5277178	PsO	nonlesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.32306393899917507	40	0.22778151282408182	40	0.14148646777500523	40	0.16396197597087847	40	0.39156678278574797	40	0.3665677116365816	40	1.4322615289767695	40	0.8022918677181637	40
3696	GSM5277178	PsO	nonlesional	unassigned	unassigned_unresolved	0.28152301911001815	6	0.18497761782015928	6	0.1139027703161068	6	0.13504910698981895	6	0.3080086738062408	6	0.3030438481862001	6	1.241400333498582	6	0.6605600912815085	6
369PC	GSM5277182	PsO	nonlesional	B_cell	B_cell_plasma	0.24087371103358934	11	0.1655825719495068	11	0.11406587307450886	11	0.12603564441426165	11	0.27610521308648533	11	0.2748098909333156	11	1.4900985322181044	11	0.7782031021855365	11
369PC	GSM5277182	PsO	nonlesional	B_cell	B_cell_unresolved	0.3128161727287791	4	0.20970526357966482	4	0.13172272447792882	4	0.15447220812401918	4	0.3614793509216793	4	0.3033825352217897	4	1.3551969215822064	4	0.7406495492622317	4
369PC	GSM5277182	PsO	nonlesional	NK_cell	T_cell_TRM_T17_like	0.2160535734018702	2	0.1711319490892943	2	0.12129164738991022	2	0.12963524166152846	2	0.2940127679545597	2	0.3019874045622551	2	1.4519248298749055	2	0.7762179864462824	2
369PC	GSM5277182	PsO	nonlesional	NK_cell	cytotoxic_NK_T	0.30111027695655135	5	0.23596321281878865	5	0.18096702096929462	5	0.18449441485777957	5	0.42383690992560724	5	0.3867044194791498	5	1.32241986065248	5	0.7506972342065918	5
369PC	GSM5277182	PsO	nonlesional	T_cell	T_cell_TRM_T17_like	0.2764197859023393	51	0.19232947350012145	51	0.14089515939555916	51	0.14916916719004744	51	0.3287085237722816	51	0.3110649810194837	51	1.3792666780059388	51	0.7494823870832459	51
369PC	GSM5277182	PsO	nonlesional	T_cell	T_cell_unresolved	0.16071425393369168	1	0.16698237184188242	1	0.12269872984051154	1	0.12770119274389152	1	0.1328890995212913	1	0.15973286264383105	1	0.5297349229794059	1	0.3321372571328076	1
369PC	GSM5277182	PsO	nonlesional	T_cell	cytotoxic_NK_T	0.30121899376700917	1	0.21829252336125451	1	0.1341182561210814	1	0.15266892362648807	1	0.3756351699898534	1	0.38189976484603694	1	1.4257810627635437	1	0.7669192747562407	1
369PC	GSM5277182	PsO	nonlesional	dendritic	dendritic_LAMP3_CCR7	0.312805599590497	1	0.22101771725485495	1	0.20045532606736075	1	0.2069303342663653	1	0.406334141321068	1	0.32561752294887997	1	1.4480596835243251	1	0.8272076686707989	1
369PC	GSM5277182	PsO	nonlesional	dendritic	myeloid_monocyte_macrophage	0.34408721073987786	1	0.24784958744653682	1	0.1930344059902398	1	0.2047020724823368	1	0.4573549261276302	1	0.38238378668239115	1	1.4626545153047599	1	0.8376200904404733	1
369PC	GSM5277182	PsO	nonlesional	endothelial	endothelial_activated	0.27751853361183415	7	0.2202625297531995	7	0.16694517424983138	7	0.17492414740151083	7	0.34124883155436375	7	0.3145950578182887	7	1.2572585121921716	7	0.6918343894678396	7
369PC	GSM5277182	PsO	nonlesional	endothelial	endothelial_vascular	0.3578570482292715	96	0.27281579052708294	96	0.2066552518537662	96	0.2141674573717872	96	0.44801667846604826	96	0.3868341627684632	96	1.3829471671260825	96	0.7827855153020925	96
369PC	GSM5277182	PsO	nonlesional	fibroblast	fibroblast_homeostatic_matrix	0.3659652454043854	298	0.28384647322017	298	0.20471508151916623	298	0.23010390312898982	298	0.4237293939172874	298	0.3745534932631101	298	1.3187408648234267	298	0.7485138283165486	298
369PC	GSM5277182	PsO	nonlesional	fibroblast	fibroblast_inflammatory	0.32541147916067825	8	0.24010821461197807	8	0.18413808894461595	8	0.19924086421901815	8	0.37553822338510023	8	0.34347325810788576	8	1.257830365241448	8	0.7072944743385198	8
369PC	GSM5277182	PsO	nonlesional	keratinocyte	keratinocyte_basal	0.33760624521133153	115	0.2748329550100903	115	0.17884279638458875	115	0.19222097203777444	115	0.44942859264491825	115	0.4359994916875942	115	1.5954941030510874	115	0.8879381528542328	115
369PC	GSM5277182	PsO	nonlesional	keratinocyte	keratinocyte_inflammatory_T17	0.1888337372629391	33	0.12779674727966672	33	0.08422142014937944	33	0.09107556127407211	33	0.2764206993655097	33	0.23479911741478002	33	1.0944046095901545	33	0.5811114577156734	33
369PC	GSM5277182	PsO	nonlesional	keratinocyte	keratinocyte_spinous_suprabasal	0.3415130405412369	464	0.28098973422369733	464	0.1903942257202048	464	0.1970044816105896	464	0.4740759425796026	464	0.435254492903046	464	1.5510258972128268	464	0.8703568436550607	464
369PC	GSM5277182	PsO	nonlesional	keratinocyte	keratinocyte_stress_hypoxia	0.3708656159243233	2	0.26813613534355885	2	0.2025217227586393	2	0.21451049343722112	2	0.4665890733163588	2	0.40758715691585434	2	1.3767712039545188	2	0.7693913304504761	2
369PC	GSM5277182	PsO	nonlesional	mast_cell	mast_cell	0.23161018194331817	6	0.15471222370975932	6	0.11706651990996379	6	0.121091728271012	6	0.3100378511595293	6	0.23630619277591017	6	0.9870574398086802	6	0.5397600805605071	6
369PC	GSM5277182	PsO	nonlesional	melanocyte	melanocyte_unresolved	0.3850417707742331	44	0.3046586102522139	44	0.19958071098154173	44	0.21015969677601518	44	0.4819724072781158	44	0.4223696685284978	44	1.271921489475909	44	0.738445736513512	44
369PC	GSM5277182	PsO	nonlesional	myeloid_monocyte	dendritic_LAMP3_CCR7	0.3352213494788288	2	0.23874936886394532	2	0.17786306130025512	2	0.18611553934545474	2	0.41059234669162237	2	0.3968224414014515	2	1.5409652674137493	2	0.8774217663613857	2
369PC	GSM5277182	PsO	nonlesional	myeloid_monocyte	myeloid_monocyte_macrophage	0.30632809088849333	17	0.2156117825956459	17	0.1558329527812863	17	0.17006705315730908	17	0.37270271390417986	17	0.3141009958986874	17	1.2614518853507035	17	0.7058113759971614	17
369PC	GSM5277182	PsO	nonlesional	unassigned	unassigned_unresolved	0.3431167247065291	1	0.22033285161587524	1	0.13476090276927033	1	0.15831946957660717	1	0.37651643064974943	1	0.28594659945328005	1	1.2707141564695847	1	0.7153706303875088	1
369PC	GSM5277194	PsO	lesional	B_cell	B_cell_plasma	0.32795364099723806	3	0.24011015049299708	3	0.17405404510262704	3	0.17273668503991665	3	0.45075137864894016	3	0.4042079303641079	3	1.541903843813972	3	0.8551726265216871	3
369PC	GSM5277194	PsO	lesional	B_cell	B_cell_unresolved	0.21775529732118276	2	0.16311905038995358	2	0.11421649431669578	2	0.12332200863784341	2	0.32473011495044146	2	0.27886503212283575	2	1.3227567178949389	2	0.7127004391161756	2
369PC	GSM5277194	PsO	lesional	NK_cell	cytotoxic_NK_T	0.30331089068843003	14	0.21932461120586458	14	0.16163164560065904	14	0.16518279152905027	14	0.38302875628272587	14	0.3505638822471508	14	1.4206054348369463	14	0.7867175022586731	14
369PC	GSM5277194	PsO	lesional	T_cell	T_cell_TRM_T17_like	0.28931846751966034	60	0.19997611148221098	60	0.14311044911172394	60	0.15092517137029626	60	0.368171575322449	60	0.333802813776911	60	1.4154049416508991	60	0.7654010523594963	60
