source_table	outcome	tissue	gene	gene_id	locus	region	phase4br_tier	local_direction_group	phase4c_eqtl_gene_tier	n_eqtl_variants	n_gwas_variants	n_matched_variants	nsnps	gwas_n	gwas_case_fraction	eqtl_n	status	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	note	interpretation_tier	trait	maf_source	phase4c_role	chr	start	stop	probeID	besd_status	smr_usable	gwas_locus_sumstats_ready	significant_eqtl_only_ready	full_eqtl_allpairs_ready	eqtl_catalogue_imported_gtex_path	eqtl_catalogue_remote_tabix_available	formal_coloc_input_status	coloc_ready	blocking_reason
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	psa	Skin_Not_Sun_Exposed_Suprapubic	MRPL4	ENSG00000105364	2318	19:10028841-11681978	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	3646.0	4906.0	3097.0	3097.0	26351.0	0.192212819247846	517.0	PASS	1.7424267618429e-50	2.18197885030442e-13	7.98553460588944e-38	0.999999999999758	1.81436525105236e-14	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	psa																
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	psa	Skin_Sun_Exposed_Lower_leg	MRPL4	ENSG00000105364	2318	19:10028841-11681978	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	3646.0	4906.0	3097.0	3097.0	26351.0	0.192212819247846	605.0	PASS	5.53953563560796e-56	6.93696278207991e-19	7.98553460589148e-38	1.0	5.0311997533223205e-20	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	psa																
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Sigmoid	PARK7	ENSG00000116288	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2221.0	2221.0	40266.0	0.302836139671187	318.0	PASS	1.2831986120819e-05	0.0051940874743478	0.0022813650122623	0.923373992829164	0.0691377226981053	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Transverse	PARK7	ENSG00000116288	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2221.0	2221.0	40266.0	0.302836139671187	368.0	PASS	5.28096772206569e-16	2.13761297006551e-13	0.002404752971934	0.973363869657835	0.0242313773700165	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Not_Sun_Exposed_Suprapubic	PARK7	ENSG00000116288	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2221.0	2221.0	40266.0	0.302836139671187	517.0	PASS	1.77137276124195e-10	7.17010419807863e-08	0.0023924117170815	0.968363274346298	0.0292442420584403	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Sun_Exposed_Lower_leg	PARK7	ENSG00000116288	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2222.0	2222.0	40266.0	0.302836139671187	605.0	PASS	2.62430785284725e-15	1.06225888634813e-12	0.0023463321751052	0.949692825333143	0.047960842490686	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Whole_Blood	PARK7	ENSG00000116288	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2222.0	2222.0	40266.0	0.302836139671187	670.0	PASS	1.45042250353794e-16	5.870973528013752e-14	0.0010745991047513	0.434408249876068	0.564517151019125	Restricted coloc completed.	suggestive_PP4_0p5_to_0p8	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Sigmoid	VAMP3	ENSG00000049245	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2221.0	2221.0	40266.0	0.302836139671187	318.0	PASS	1.71685815832592e-07	6.94943976047833e-05	0.0024528228199603	0.99284059889119	0.004636912205428	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Transverse	VAMP3	ENSG00000049245	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2221.0	2221.0	40266.0	0.302836139671187	368.0	PASS	1.11644517651464e-14	4.51911054050387e-12	0.0024436187185094	0.989111606983473	0.0084447742934898	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Not_Sun_Exposed_Suprapubic	VAMP3	ENSG00000049245	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2221.0	2221.0	40266.0	0.302836139671187	517.0	PASS	1.90891942403884e-06	0.0007726861039964	0.0024416825247848	0.98832773752528	0.0084559849265144	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Sun_Exposed_Lower_leg	VAMP3	ENSG00000049245	10	1:7652019-8519390	Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2	2965.0	2767.0	2222.0	2222.0	40266.0	0.302836139671187	605.0	PASS	1.67371961757737e-13	6.77482839941122e-11	0.0024436207469837	0.989112497295725	0.0084438818893759	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Sigmoid	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3365.0	2775.0	2775.0	40266.0	0.302836139671187	318.0	PASS	1.13570283344464e-95	2.40897707656025e-06	4.71444901253638e-90	0.999997469759638	1.21263293686732e-07	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Transverse	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3365.0	2777.0	2777.0	40266.0	0.302836139671187	368.0	PASS	3.65087963052458e-97	7.74400228670662e-08	4.71446055883707e-90	0.999999919001599	3.55836869168834e-09	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Not_Sun_Exposed_Suprapubic	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3365.0	2775.0	2775.0	40266.0	0.302836139671187	517.0	PASS	1.18831690106027e-102	2.52057852639217e-13	4.71446094068171e-90	0.999999999999488	2.5670401228926e-13	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Sun_Exposed_Lower_leg	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3365.0	2769.0	2769.0	40266.0	0.302836139671187	605.0	PASS	9.94986399771434e-105	2.1104987660096707e-15	4.71446094068399e-90	1.0	1.05766769252248e-16	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Sigmoid	SLC22A5	ENSG00000197375	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	4582.0	5187.0	3638.0	3638.0	40266.0	0.302836139671187	318.0	PASS	2.97865303601552e-32	0.0031847580511695	3.3531686935473e-30	0.357879860348626	0.638935381600202	Restricted coloc completed.	suggestive_PP4_0p5_to_0p8	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Transverse	SLC22A5	ENSG00000197375	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	4582.0	5187.0	3644.0	3644.0	40266.0	0.302836139671187	368.0	PASS	2.95344992874922e-38	3.15781103927852e-09	9.34714369910046e-30	0.999390416874381	0.0006095799678011	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Not_Sun_Exposed_Suprapubic	CDC42SE2	ENSG00000158985	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2002.0	5187.0	1504.0	1504.0	40266.0	0.302836139671187	517.0	PASS	1.73920014583502e-23	0.0052154497947098	3.3060926986822907e-21	0.991415619155325	0.0033689310499613	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Sun_Exposed_Lower_leg	CDC42SE2	ENSG00000158985	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2002.0	5187.0	1504.0	1504.0	40266.0	0.302836139671187	605.0	PASS	2.89120815003238e-26	8.67004926871721e-06	3.33423476010281e-21	0.999857993212781	0.000133336737948	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Colon_Transverse	KIF3A	ENSG00000131437	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3946.0	5187.0	3160.0	3160.0	40266.0	0.302836139671187	368.0	PASS	1.6673299579152998e-31	0.0178269924130879	9.17798481257392e-30	0.981303790033977	0.0008692175529294	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Not_Sun_Exposed_Suprapubic	KIF3A	ENSG00000131437	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3946.0	5187.0	3157.0	3157.0	40266.0	0.302836139671187	517.0	PASS	3.5017238176098795e-33	0.0003744022209455	9.34780492193512e-30	0.99946155996746	0.0001640378115907	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Sun_Exposed_Lower_leg	KIF3A	ENSG00000131437	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3946.0	5187.0	3160.0	3160.0	40266.0	0.302836139671187	605.0	PASS	3.69026218408471e-34	3.94560630579907e-05	9.35174843821691e-30	0.99988328515406	7.72587828812213e-05	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Spleen	KIF3A	ENSG00000131437	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3946.0	5187.0	3160.0	3160.0	40266.0	0.302836139671187	227.0	PASS	4.2653574800520503e-32	0.0045604947643997	9.297778001246109e-30	0.99411154754078	0.0013279576948222	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Not_Sun_Exposed_Suprapubic	HSPA4	ENSG00000170606	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3345.0	5187.0	2698.0	2698.0	40266.0	0.302836139671187	517.0	PASS	1.14911407060505e-39	1.22862590701971e-10	9.3528393295335e-30	0.999999999861373	1.5767072073374698e-11	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Skin_Sun_Exposed_Lower_leg	HSPA4	ENSG00000170606	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3345.0	5187.0	2701.0	2701.0	40266.0	0.302836139671187	605.0	PASS	1.53311712297334e-53	1.63919967909606e-24	9.35283933082992e-30	1.0	1.61713544476919e-25	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	crohn	Whole_Blood	HSPA4	ENSG00000170606	887	5:131239706-133218976	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3345.0	5187.0	2701.0	2701.0	40266.0	0.302836139671187	670.0	PASS	1.29660200454699e-37	1.38631912586479e-08	9.35283919283274e-30	0.999999985244543	8.922719368088511e-10	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	crohn	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Sigmoid	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3354.0	2775.0	2775.0	45975.0	0.268972267536705	318.0	PASS	3.53645169088198e-40	2.40900140782754e-06	1.46801175766265e-34	0.999997370034299	2.20964292302324e-07	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Transverse	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3354.0	2777.0	2777.0	45975.0	0.268972267536705	368.0	PASS	1.1368304234675e-41	7.74399406516817e-08	1.46801548280453e-34	0.999999907776076	1.47839764793716e-08	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Skin_Sun_Exposed_Lower_leg	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3354.0	2769.0	2769.0	45975.0	0.268972267536705	605.0	PASS	3.09824966506062e-49	2.1105018412031e-15	1.46801561816902e-34	1.0	1.64316391150072e-16	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Spleen	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3354.0	2775.0	2775.0	45975.0	0.268972267536705	227.0	PASS	1.30406993999728e-39	8.8832157087251e-06	1.4680015288628e-34	0.99999040176707	7.15017214215934e-07	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Whole_Blood	TCTEX1D1	ENSG00000152760	57	1:66312592-67296179	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3347.0	3354.0	2776.0	2776.0	45975.0	0.268972267536705	670.0	PASS	7.43061620613877e-96	5.06167380930634e-62	1.46801561816902e-34	1.0	1.88769830939721e-34	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Cells_EBV-transformed_lymphocytes	ORMDL3	ENSG00000172057	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3663.0	3826.0	2895.0	2895.0	45975.0	0.268972267536705	147.0	PASS	7.72825440522752e-52	1.11486829970812e-39	6.89551633134502e-13	0.994733281579931	0.0052667184193792	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Spleen	ORMDL3	ENSG00000172057	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	227.0	PASS	1.77102996370423e-51	2.55486564105956e-39	6.8957247839343e-13	0.994763382871857	0.0052366171274487	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Whole_Blood	ORMDL3	ENSG00000172057	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2904.0	2904.0	45975.0	0.268972267536705	670.0	PASS	4.071311599166479e-70	5.873223114212781e-58	6.89641567430451e-13	0.994863149621132	0.0051368503781656	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Cells_EBV-transformed_lymphocytes	GSDMB	ENSG00000073605	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3663.0	3826.0	2895.0	2895.0	45975.0	0.268972267536705	147.0	PASS	1.45582340674185e-20	2.10015261020875e-08	6.89542394814416e-13	0.99471994117568	0.0052800378221033	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Transverse	GSDMB	ENSG00000073605	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	368.0	PASS	3.74376339920744e-26	5.40070618348273e-14	3.55842923539591e-13	0.5128473914269	0.487152608572689	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Skin_Sun_Exposed_Lower_leg	GSDMB	ENSG00000073605	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	605.0	PASS	3.6091898341918804e-17	5.20657204425822e-05	6.90859622860086e-13	0.99662211205683	0.0033258222220342	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Spleen	GSDMB	ENSG00000073605	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	227.0	PASS	8.58724431982631e-69	1.23878510887646e-56	6.89551874192888e-13	0.994733629757089	0.005266370242209	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Sigmoid	GSDMA	ENSG00000167914	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	318.0	PASS	1.45440947461238e-38	2.0981128892396003e-26	6.93198594126925e-13	0.999999608059517	3.91939786680574e-07	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Transverse	GSDMA	ENSG00000167914	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	368.0	PASS	4.725772544141638e-69	6.81734027483734e-57	6.93198603859505e-13	0.999999622204698	3.7779460060661e-07	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Skin_Not_Sun_Exposed_Suprapubic	GSDMA	ENSG00000167914	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	517.0	PASS	2.9102320826554707e-15	0.0041982405594246	6.883764209216019e-13	0.993034808192123	0.0027669512477631	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Skin_Sun_Exposed_Lower_leg	GSDMA	ENSG00000167914	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3668.0	3826.0	2903.0	2903.0	45975.0	0.268972267536705	605.0	PASS	2.93675768813631e-21	4.23652985358542e-09	6.93198235024967e-13	0.999999089587301	9.06175474624581e-07	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Sigmoid	SMARCE1	ENSG00000073584	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2615.0	3826.0	2097.0	2097.0	45975.0	0.268972267536705	318.0	PASS	4.04998171137214e-37	5.842452884238971e-25	6.93198864139386e-13	0.999999997965901	2.03341125605355e-09	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Transverse	SMARCE1	ENSG00000073584	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2615.0	3826.0	2097.0	2097.0	45975.0	0.268972267536705	368.0	PASS	1.42426938510295e-26	2.05463317385339e-14	6.93198865469698e-13	0.999999999977952	2.13377332526962e-11	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Skin_Not_Sun_Exposed_Suprapubic	SMARCE1	ENSG00000073584	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2615.0	3826.0	2097.0	2097.0	45975.0	0.268972267536705	517.0	PASS	5.75065402673568e-33	8.29577445803855e-21	6.93202793271679e-13	0.999999999987551	1.1760069716488199e-11	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Skin_Sun_Exposed_Lower_leg	SMARCE1	ENSG00000073584	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2615.0	3826.0	2097.0	2097.0	45975.0	0.268972267536705	605.0	PASS	7.362502182810339e-49	1.06210534224751e-36	6.93198862056467e-13	0.999999995036177	4.963134114e-09	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Spleen	SMARCE1	ENSG00000073584	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2615.0	3826.0	2097.0	2097.0	45975.0	0.268972267536705	227.0	PASS	1.5846675594544001e-15	0.0022860215711332	6.91491720576972e-13	0.997537117360631	0.0001768610675427	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Whole_Blood	SMARCE1	ENSG00000073584	2203	17:39205766-40724180	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	2615.0	3826.0	2098.0	2098.0	45975.0	0.268972267536705	670.0	PASS	1.5633561550796402e-15	0.0022552780061441	6.91443310172039e-13	0.997467180439599	0.0002775415535651	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Sigmoid	RP11-973H7.1	ENSG00000260302	2251	18:12736043-13641405	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3278.0	3316.0	2649.0	2649.0	45975.0	0.268972267536705	318.0	PASS	4.22958539719785e-16	7.30931626784051e-15	0.00225083618176	0.0379377919972519	0.959811371820983	Restricted coloc completed.	coloc_supported_PP4_ge_0p8	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Colon_Transverse	RP11-973H7.1	ENSG00000260302	2251	18:12736043-13641405	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3278.0	3316.0	2649.0	2649.0	45975.0	0.268972267536705	368.0	PASS	7.28591210223671e-17	1.2591077104204302e-15	0.0022410966067456	0.0377693002614035	0.959989603131851	Restricted coloc completed.	coloc_supported_PP4_ge_0p8	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Spleen	RP11-973H7.1	ENSG00000260302	2251	18:12736043-13641405	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3274.0	3316.0	2645.0	2645.0	45975.0	0.268972267536705	227.0	PASS	1.40831408327321e-08	2.43374985877406e-07	0.0445880020213746	0.77035359449831	0.185058146022188	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_restricted_coloc_tierA_all_results.tsv	uc	Whole_Blood	RP11-973H7.1	ENSG00000260302	2251	18:12736043-13641405	Tier 1	negative_local_rg	A_local_Tier1_recurrent_SMR2	3278.0	3316.0	2649.0	2649.0	45975.0	0.268972267536705	670.0	PASS	9.60865220427312e-21	1.6605097491410202e-19	0.0434470682089876	0.750620289380018	0.205932642410991	Restricted coloc completed.	distinct_signal_PP3_gt_PP4	uc	eqtl_maf_proxy															
results/phase4d_coloc/phase4d_coloc_input_feasibility_by_candidate_tissue.tsv	cad	Skin_Not_Sun_Exposed_Suprapubic	MEX3A		113		Tier 1	positive_local_rg	A_local_Tier1_recurrent_SMR2																		primary_systemic_cardiovascular	1.0	154685546.0	156813845.0	ENSG00000254726	PASS	True	True	False	False	ftp://ftp.ebi.ac.uk/pub/databases/spot/eQTL/imported/GTEx_V8/ge/Skin_Not_Sun_Exposed_Suprapubic.tsv.gz	True	FEASIBLE_VIA_EQTL_CATALOGUE_REMOTE_TABIX	False	Local GTEx Portal all-associations files are unavailable, but eQTL Catalogue imported GTEx v8 tabix files provide complete regional per-variant eQTL statistics suitable for coloc extraction. Proceed with remote-tabix smoke test and then restricted coloc.
